"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","bikes"
7,39.4711940985,-0.3740990932,20,1398942000,2014,5,1,13,"Thursday",86,1,7.3,2.5,147,23.5,39,1003,0,1,-0.237113402061856,13.6938775510204,1.5,14.75,2
7,39.4711940985,-0.3740990932,20,1398945600,2014,5,1,14,"Thursday",87,1,9,4.6,130,23,41,1003,0,1,-6.43298969072165,7.91836734693878,-5.75,7.5,2
7,39.4711940985,-0.3740990932,20,1398949200,2014,5,1,15,"Thursday",88,1,12.7,8.1,135,22.1,43,1002,0,1,-10.9081632653061,3.37755102040816,-10.25,4.25,2
7,39.4711940985,-0.3740990932,20,1398952800,2014,5,1,16,"Thursday",89,1,13.7,8.9,135,21.5,46,1001,0,2,-8.02040816326531,5.6734693877551,-6,8.75,2
7,39.4711940985,-0.3740990932,20,1398956400,2014,5,1,17,"Thursday",90,1,9.9,4.7,138,22.2,45,1001,0,2,-1.18367346938776,6.73469387755102,2.5,10,0
7,39.4711940985,-0.3740990932,20,1398960000,2014,5,1,18,"Thursday",91,1,7.8,1.9,117,22.4,48,1001,0,2,3.06122448979592,6.43877551020408,7,11.25,0
7,39.4711940985,-0.3740990932,20,1398963600,2014,5,1,19,"Thursday",92,1,8.9,3.1,69,20.7,54,1001,0,2,-0.857142857142857,4.81632653061224,-0.75,8,0
7,39.4711940985,-0.3740990932,20,1398967200,2014,5,1,20,"Thursday",93,1,10.6,4.7,44,19.8,59,1001,0,0,-3.95918367346939,2.77551020408163,-7,3,0
7,39.4711940985,-0.3740990932,20,1398970800,2014,5,1,21,"Thursday",94,1,9.9,4.6,46,19.3,60,1002,0,0,-4.83673469387755,1.60204081632653,-9.25,2,1
7,39.4711940985,-0.3740990932,20,1398974400,2014,5,1,22,"Thursday",95,1,9.7,5.4,31,19.2,58,1002,0,0,-3.40816326530612,1.40816326530612,-6.25,1.75,1
7,39.4711940985,-0.3740990932,20,1398978000,2014,5,1,23,"Thursday",96,1,8.4,4.4,31,19.2,54,1002,0,0,-1.60204081632653,1.1734693877551,-1.5,1.5,0
7,39.4711940985,-0.3740990932,20,1398981600,2014,5,2,0,"Friday",97,0,6.3,2.8,43,19.1,52,1003,0,1,-0.520408163265306,1.07070707070707,-0.75,1.25,0
7,39.4711940985,-0.3740990932,20,1398985200,2014,5,2,1,"Friday",98,0,3.7,1.3,319,19,49,1002,0,1,-0.448979591836735,0.94949494949495,-1,0.75,0
7,39.4711940985,-0.3740990932,20,1398988800,2014,5,2,2,"Friday",99,0,3.1,1,321,18.6,50,1002,0,0,-0.346938775510204,0.818181818181818,-1,0.5,0
7,39.4711940985,-0.3740990932,20,1398992400,2014,5,2,3,"Friday",100,0,2.4,0.3,273,17.7,53,1002,0,0,-0.282828282828283,0.787878787878788,-1,0.25,0
7,39.4711940985,-0.3740990932,20,1398996000,2014,5,2,4,"Friday",101,0,2.3,0.6,288,17.3,54,1001,0,0,-0.171717171717172,0.777777777777778,-0.25,0.5,0
7,39.4711940985,-0.3740990932,20,1398999600,2014,5,2,5,"Friday",102,0,2,0.9,6,17.2,55,1001,0,0,-0.0408163265306122,0.785714285714286,0,0.5,0
7,39.4711940985,-0.3740990932,20,1399003200,2014,5,2,6,"Friday",103,0,0.6,0.4,94,17.4,55,1002,0,0,0.857142857142857,1.6530612244898,0.75,1,1
7,39.4711940985,-0.3740990932,20,1399006800,2014,5,2,7,"Friday",104,0,2,0.3,234,16.9,57,1003,0,0,1.87755102040816,2.66326530612245,1.75,2.25,2
7,39.4711940985,-0.3740990932,20,1399010400,2014,5,2,8,"Friday",105,0,3.1,0.9,301,17.1,57,1003,0,0,8.55670103092783,9.29591836734694,5.75,6.25,9
7,39.4711940985,-0.3740990932,20,1399014000,2014,5,2,9,"Friday",106,0,3.7,0.6,301,18.5,51,1003,0,1,10.5257731958763,12.1632653061224,9.25,10.25,14
7,39.4711940985,-0.3740990932,20,1399017600,2014,5,2,10,"Friday",107,0,6.7,2.2,315,19.5,46,1003,0,2,10.6122448979592,13.2626262626263,11.5,13.75,18
7,39.4711940985,-0.3740990932,20,1399021200,2014,5,2,11,"Friday",108,0,10.2,3.2,234,21,31,1003,0,9,4.78571428571429,14,8.5,14.75,19
7,39.4711940985,-0.3740990932,20,1399024800,2014,5,2,12,"Friday",109,0,11.2,3.6,297,23,26,1003,0,14,2.03061224489796,14.2525252525253,4.5,14.75,18
7,39.4711940985,-0.3740990932,20,1399028400,2014,5,2,13,"Friday",110,0,7.3,2.3,15,23.6,28,1002,0,18,0.464646464646465,13.7272727272727,2.25,16,20
7,39.4711940985,-0.3740990932,20,1399032000,2014,5,2,14,"Friday",111,0,7,1.5,122,23.9,29,1002,0,19,-6.47474747474747,7.52525252525253,-2,12.75,14
7,39.4711940985,-0.3740990932,20,1399035600,2014,5,2,15,"Friday",112,0,7.9,2.8,135,23.1,31,1001,0,18,-11.5353535353535,2.71717171717172,-9,5.75,8
7,39.4711940985,-0.3740990932,20,1399039200,2014,5,2,16,"Friday",113,0,10.9,5.6,132,21.2,35,1001,0,20,-10.2727272727273,3.45454545454545,-8.25,7.75,8
7,39.4711940985,-0.3740990932,20,1399042800,2014,5,2,17,"Friday",114,0,11.7,7.9,139,20.7,35,1001,0,14,-3.52525252525253,4,-3,9.75,8
7,39.4711940985,-0.3740990932,20,1399046400,2014,5,2,18,"Friday",115,0,10.1,5.2,143,20.4,44,1001,0,8,1.31313131313131,4.03030303030303,4.5,10.25,8
7,39.4711940985,-0.3740990932,20,1399050000,2014,5,2,19,"Friday",116,0,9.9,6,146,19.6,49,1002,0,8,0.585858585858586,4.04040404040404,1.25,9,8
7,39.4711940985,-0.3740990932,20,1399053600,2014,5,2,20,"Friday",117,0,7.8,3.8,154,18.7,53,1002,0,8,-0.787878787878788,3.21212121212121,-2.75,7,6
7,39.4711940985,-0.3740990932,20,1399057200,2014,5,2,21,"Friday",118,0,4,1.2,174,18.3,52,1003,0,8,-1.60606060606061,2.42424242424242,-4.5,5.75,3
7,39.4711940985,-0.3740990932,20,1399060800,2014,5,2,22,"Friday",119,0,6.1,2.3,256,19,41,1004,0,8,-1.65656565656566,2.38383838383838,-5,4,1
7,39.4711940985,-0.3740990932,20,1399064400,2014,5,2,23,"Friday",120,0,10.2,3.8,246,19.3,36,1004,0,6,-1.1010101010101,2.11111111111111,-3.75,3.25,0
7,39.4711940985,-0.3740990932,20,1399068000,2014,5,3,0,"Saturday",121,0,19.1,8.2,235,18.5,33,1004,0,3,-0.585858585858586,1.83838383838384,-2.75,3,0
7,39.4711940985,-0.3740990932,20,1399071600,2014,5,3,1,"Saturday",122,0,13.9,5.2,254,17.5,35,1004,0,1,-0.777777777777778,1.59,-2.25,1.75,0
7,39.4711940985,-0.3740990932,20,1399075200,2014,5,3,2,"Saturday",123,0,8,2.6,278,16.6,37,1004,0,0,-0.575757575757576,1.53535353535354,-1.75,1.5,0
7,39.4711940985,-0.3740990932,20,1399078800,2014,5,3,3,"Saturday",124,0,7,3.5,321,16,39,1004,0,0,-0.434343434343434,1.4040404040404,-2.25,0.75,0
7,39.4711940985,-0.3740990932,20,1399082400,2014,5,3,4,"Saturday",125,0,7.5,3.8,322,15.6,40,1003,0,0,-0.242424242424242,1.36363636363636,-1.25,0.5,0
7,39.4711940985,-0.3740990932,20,1399086000,2014,5,3,5,"Saturday",126,0,8.3,4,318,15.4,40,1003,0,0,-0.164948453608247,1.38144329896907,-1,0.5,0
7,39.4711940985,-0.3740990932,20,1399089600,2014,5,3,6,"Saturday",127,0,5.6,2.2,310,14.5,43,1004,0,0,0.212121212121212,1.61616161616162,-0.25,0.5,0
7,39.4711940985,-0.3740990932,20,1399093200,2014,5,3,7,"Saturday",128,0,6.5,2.2,309,14.2,44,1004,0,0,0.484848484848485,1.84848484848485,0.25,0.75,0
7,39.4711940985,-0.3740990932,20,1399096800,2014,5,3,8,"Saturday",129,0,8.2,3.5,314,15,42,1004,0,0,1.10309278350515,2.49494949494949,0.25,0.75,0
7,39.4711940985,-0.3740990932,20,1399100400,2014,5,3,9,"Saturday",130,0,5,1.5,323,17,37,1004,0,0,2.1010101010101,3.71717171717172,1.75,2.25,2
7,39.4711940985,-0.3740990932,20,1399104000,2014,5,3,10,"Saturday",131,0,1.6,0.3,45,19.8,30,1004,0,0,3.02020202020202,4.86868686868687,3.25,4,2
7,39.4711940985,-0.3740990932,20,1399107600,2014,5,3,11,"Saturday",132,0,4.5,1.3,149,20.6,29,1004,0,0,3.03030303030303,5.52525252525253,4,4.75,4
7,39.4711940985,-0.3740990932,20,1399111200,2014,5,3,12,"Saturday",133,0,5.4,1.8,180,21.2,28,1004,0,2,2.53535353535354,6.25252525252525,2.75,5,4
7,39.4711940985,-0.3740990932,20,1399114800,2014,5,3,13,"Saturday",134,0,7.3,3.5,139,21.5,28,1003,0,2,1.51515151515152,6.38383838383838,0.75,4.75,6
7,39.4711940985,-0.3740990932,20,1399118400,2014,5,3,14,"Saturday",135,0,9,4,129,21.9,27,1002,0,4,-0.252525252525253,5.27272727272727,-1.5,3.25,5
7,39.4711940985,-0.3740990932,20,1399122000,2014,5,3,15,"Saturday",136,0,9.6,4.9,121,21.9,27,1002,0,4,-1.67676767676768,4.57575757575758,-2.5,2.5,6
7,39.4711940985,-0.3740990932,20,1399125600,2014,5,3,16,"Saturday",137,0,12.8,8.6,134,20.4,38,1001,0,6,-1.61616161616162,4.76767676767677,-1.5,3.25,2
7,39.4711940985,-0.3740990932,20,1399129200,2014,5,3,17,"Saturday",138,0,11.3,7.1,142,20,39,1000,0,5,-0.252525252525253,5.02020202020202,0,3.25,1
7,39.4711940985,-0.3740990932,20,1399132800,2014,5,3,18,"Saturday",139,0,11.9,7.5,130,19.7,40,1000,0,6,0.585858585858586,5.16161616161616,1.75,4.25,2
7,39.4711940985,-0.3740990932,20,1399136400,2014,5,3,19,"Saturday",140,0,6.7,3.3,145,20,41,1000,0,2,0.909090909090909,5.67676767676768,1.25,4.5,3
7,39.4711940985,-0.3740990932,20,1399140000,2014,5,3,20,"Saturday",141,0,2.1,0.6,146,20.1,40,1001,0,1,0.909090909090909,5.92929292929293,1.5,4.75,9
7,39.4711940985,-0.3740990932,20,1399143600,2014,5,3,21,"Saturday",142,0,0.9,0.4,115,19.3,44,1001,0,2,-0.326530612244898,4.87755102040816,-1.5,2.75,8
7,39.4711940985,-0.3740990932,20,1399147200,2014,5,3,22,"Saturday",143,0,0.6,0.4,33,18.8,46,1002,0,3,-1.07142857142857,4.66326530612245,-2.25,2.25,6
7,39.4711940985,-0.3740990932,20,1399150800,2014,5,3,23,"Saturday",144,0,0.9,0.2,325,18.3,52,1002,0,9,-1.91919191919192,4.01010101010101,-3.5,1.25,4
7,39.4711940985,-0.3740990932,20,1399154400,2014,5,4,0,"Sunday",145,0,1.4,0.4,344,17.4,61,1002,0,8,-1.27551020408163,3.57575757575758,-2,0.75,4
7,39.4711940985,-0.3740990932,20,1399158000,2014,5,4,1,"Sunday",146,0,4.2,1.5,322,17.3,54,1002,0,6,-1.29591836734694,3.33333333333333,-2,0.25,4
7,39.4711940985,-0.3740990932,20,1399161600,2014,5,4,2,"Sunday",147,0,4.2,1.9,315,16.6,43,1002,0,4,-1.09278350515464,2.8659793814433,-1,0.25,2
7,39.4711940985,-0.3740990932,20,1399165200,2014,5,4,3,"Sunday",148,0,3.9,1.4,316,16.2,40,1002,0,4,-0.676767676767677,2.88888888888889,-0.5,0.25,2
7,39.4711940985,-0.3740990932,20,1399168800,2014,5,4,4,"Sunday",149,0,4.7,1.7,302,15.3,42,1002,0,4,-0.505050505050505,2.7979797979798,0,0.25,2
7,39.4711940985,-0.3740990932,20,1399172400,2014,5,4,5,"Sunday",150,0,6.1,2.8,315,15.1,40,1002,0,2,-0.208333333333333,2.74489795918367,0,0.25,2
7,39.4711940985,-0.3740990932,20,1399176000,2014,5,4,6,"Sunday",151,0,4.1,1.6,319,14.7,36,1002,0,2,-0.306122448979592,2.59183673469388,0,0.25,2
7,39.4711940985,-0.3740990932,20,1399179600,2014,5,4,7,"Sunday",152,0,3.5,0.8,310,14.6,37,1003,0,2,-0.173469387755102,2.63265306122449,-0.25,0,3
7,39.4711940985,-0.3740990932,20,1399183200,2014,5,4,8,"Sunday",153,0,4.2,1.3,322,15.2,34,1003,0,2,0.309278350515464,3.03061224489796,-0.25,0,2
7,39.4711940985,-0.3740990932,20,1399186800,2014,5,4,9,"Sunday",154,0,1.8,0.4,354,17.4,31,1003,0,2,0.775510204081633,3.36734693877551,0,0.25,2
7,39.4711940985,-0.3740990932,20,1399190400,2014,5,4,10,"Sunday",155,0,3.2,0.7,101,19.5,40,1003,0,3,0.989795918367347,3.62244897959184,1.75,1.75,2
7,39.4711940985,-0.3740990932,20,1399194000,2014,5,4,11,"Sunday",156,0,6,2.1,129,19.1,52,1003,0,2,0.806122448979592,3.83673469387755,1.75,1.75,4
7,39.4711940985,-0.3740990932,20,1399197600,2014,5,4,12,"Sunday",157,0,8.5,3.7,139,19.4,56,1003,0,2,0.693877551020408,4.06122448979592,1.5,1.75,6
7,39.4711940985,-0.3740990932,20,1399201200,2014,5,4,13,"Sunday",158,0,12.1,8,137,18.3,62,1003,0,2,1.07142857142857,4.64646464646465,0.25,2,4
7,39.4711940985,-0.3740990932,20,1399204800,2014,5,4,14,"Sunday",159,0,13.2,6.3,130,18.5,52,1002,0,4,0.397959183673469,4.23469387755102,0.25,2,6
7,39.4711940985,-0.3740990932,20,1399208400,2014,5,4,15,"Sunday",160,0,13.5,7.1,126,18.4,49,1002,0,6,-0.13265306122449,3.92857142857143,0,1.75,6
7,39.4711940985,-0.3740990932,20,1399212000,2014,5,4,16,"Sunday",161,0,10.3,5,125,19,48,1001,0,4,-1.07142857142857,3.62244897959184,-0.5,1.5,6
7,39.4711940985,-0.3740990932,20,1399215600,2014,5,4,17,"Sunday",162,0,8.5,3.1,127,19,62,1001,0,6,-0.602040816326531,3.63265306122449,-0.5,1.5,6
7,39.4711940985,-0.3740990932,20,1399219200,2014,5,4,18,"Sunday",163,0,6,1.4,161,19.3,65,1001,0,6,-0.153061224489796,3.77551020408163,-1.25,0.5,6
7,39.4711940985,-0.3740990932,20,1399222800,2014,5,4,19,"Sunday",164,0,5.3,1.1,143,18.4,70,1001,0,6,0.438775510204082,4.06122448979592,-0.75,0.75,6
7,39.4711940985,-0.3740990932,20,1399226400,2014,5,4,20,"Sunday",165,0,6.2,1.7,82,16.6,78,1002,0,6,0.622448979591837,4.25510204081633,-0.25,1.25,7
7,39.4711940985,-0.3740990932,20,1399230000,2014,5,4,21,"Sunday",166,0,5.9,1.6,79,16,80,1002,0,6,0.224489795918367,4,1.5,2,7
7,39.4711940985,-0.3740990932,20,1399233600,2014,5,4,22,"Sunday",167,0,6.4,2.9,40,15.8,81,1003,0,6,-0.204081632653061,3.85714285714286,0.75,1.5,6
7,39.4711940985,-0.3740990932,20,1399237200,2014,5,4,23,"Sunday",168,0,6.5,3.3,35,15.1,82,1003,0,7,-0.775510204081633,3.47959183673469,0,1.25,5
7,39.4711940985,-0.3740990932,20,1399240800,2014,5,5,0,"Monday",1,0,5,2.4,30,15.1,82,1003,0,7,-0.785714285714286,3.21428571428571,-1,1,5
7,39.4711940985,-0.3740990932,20,1399244400,2014,5,5,1,"Monday",2,0,4.3,1.3,32,15.2,81,1003,0,6,-1,2.85714285714286,-0.5,1,5
7,39.4711940985,-0.3740990932,20,1399248000,2014,5,5,2,"Monday",3,0,2.7,0.7,18,15.2,79,1003,0,5,-0.775510204081633,2.70408163265306,-0.25,1,5
7,39.4711940985,-0.3740990932,20,1399251600,2014,5,5,3,"Monday",4,0,2.7,0.6,336,15.4,77,1003,0,5,-0.551020408163265,2.66326530612245,0,1,5
7,39.4711940985,-0.3740990932,20,1399255200,2014,5,5,4,"Monday",5,0,2.2,0.4,321,14.7,77,1003,0,5,-0.285714285714286,2.57142857142857,0,1,5
7,39.4711940985,-0.3740990932,20,1399258800,2014,5,5,5,"Monday",6,0,3.5,1.7,324,13.8,79,1003,0,5,-0.173469387755102,2.53061224489796,0,1,5
7,39.4711940985,-0.3740990932,20,1399262400,2014,5,5,6,"Monday",7,0,3.4,1.7,328,13.2,80,1004,0,5,0.173469387755102,2.83673469387755,0,1,5
7,39.4711940985,-0.3740990932,20,1399266000,2014,5,5,7,"Monday",8,0,2.8,1,317,13.3,79,1004,0,5,1,3.57142857142857,0,1,7
7,39.4711940985,-0.3740990932,20,1399269600,2014,5,5,8,"Monday",9,0,4.1,1.5,321,13.8,76,1004,0,5,6.69387755102041,9.22448979591837,1.75,2.75,15
7,39.4711940985,-0.3740990932,20,1399273200,2014,5,5,9,"Monday",10,0,3.2,0.8,326,16.6,70,1004,0,5,10.3571428571429,13.1938775510204,7.75,8.75,20
7,39.4711940985,-0.3740990932,20,1399276800,2014,5,5,10,"Monday",11,0,1.8,0.3,222,19.2,60,1004,0,7,10.2755102040816,13.8469387755102,8.75,9.75,20
7,39.4711940985,-0.3740990932,20,1399280400,2014,5,5,11,"Monday",12,0,4.3,1.3,128,20.2,57,1004,0,15,4.95918367346939,14.1836734693878,8.25,11,18
7,39.4711940985,-0.3740990932,20,1399284000,2014,5,5,12,"Monday",13,0,7.3,3.3,142,20.3,56,1004,0,20,1.18367346938776,14.2828282828283,2.5,11.25,18
7,39.4711940985,-0.3740990932,20,1399287600,2014,5,5,13,"Monday",14,0,10.8,6.4,127,19.6,59,1004,0,20,-0.459183673469388,13.3030303030303,1.25,11,15
7,39.4711940985,-0.3740990932,20,1399291200,2014,5,5,14,"Monday",15,0,13.7,8.8,133,18.9,64,1004,0,18,-7.83673469387755,6.28282828282828,-4.25,6.75,11
7,39.4711940985,-0.3740990932,20,1399294800,2014,5,5,15,"Monday",16,0,14.2,8.1,127,19.1,63,1003,0,18,-11.4646464646465,2.81818181818182,-7.75,3.5,5
7,39.4711940985,-0.3740990932,20,1399298400,2014,5,5,16,"Monday",17,0,13.9,6.9,134,19.2,67,1003,0,15,-7.81818181818182,5.48484848484848,-5.75,5.25,12
7,39.4711940985,-0.3740990932,20,1399302000,2014,5,5,17,"Monday",18,0,13.3,8.2,136,18.7,66,1003,0,11,-0.454545454545455,5.82828282828283,-0.25,6.5,15
7,39.4711940985,-0.3740990932,20,1399305600,2014,5,5,18,"Monday",19,0,9.9,4.4,135,18.6,66,1003,0,5,2.04040404040404,4.85858585858586,3,6.5,12
7,39.4711940985,-0.3740990932,20,1399309200,2014,5,5,19,"Monday",20,0,8.1,3,140,18,71,1003,0,12,-2.13131313131313,3.35353535353535,-2.75,2.5,3
7,39.4711940985,-0.3740990932,20,1399312800,2014,5,5,20,"Monday",21,0,5.5,1.2,167,17.2,75,1004,0,15,-3.82828282828283,2,-4.25,2.25,2
7,39.4711940985,-0.3740990932,20,1399316400,2014,5,5,21,"Monday",22,0,5.1,1.2,133,16.7,76,1004,0,12,-3.47474747474747,1.38383838383838,-4.75,1.75,1
7,39.4711940985,-0.3740990932,20,1399320000,2014,5,5,22,"Monday",23,0,4.6,1,96,16.4,77,1005,0,3,-1.82828282828283,1.52525252525253,-0.5,2,0
7,39.4711940985,-0.3740990932,20,1399323600,2014,5,5,23,"Monday",24,0,3.9,1.2,68,16.2,77,1005,0,2,-0.626262626262626,1.37373737373737,-0.75,1.5,1
7,39.4711940985,-0.3740990932,20,1399327200,2014,5,6,0,"Tuesday",25,0,1.7,0.3,2,15.9,78,1005,0,1,-0.244897959183673,1.10204081632653,-0.25,1.5,0
7,39.4711940985,-0.3740990932,20,1399330800,2014,5,6,1,"Tuesday",26,0,2.5,0.6,358,15.7,77,1005,0,0,-0.701030927835051,0.855670103092783,-1,1,0
7,39.4711940985,-0.3740990932,20,1399334400,2014,5,6,2,"Tuesday",27,0,2.1,0.5,337,15.7,76,1005,0,1,-0.653061224489796,0.73469387755102,-0.5,1,0
7,39.4711940985,-0.3740990932,20,1399338000,2014,5,6,3,"Tuesday",28,0,1.4,0.1,329,15.2,74,1005,0,0,-0.438775510204082,0.696969696969697,-0.5,1,0
7,39.4711940985,-0.3740990932,20,1399341600,2014,5,6,4,"Tuesday",29,0,2.2,0.6,314,14.7,72,1005,0,0,-0.144329896907216,0.696969696969697,0,1,0
7,39.4711940985,-0.3740990932,20,1399345200,2014,5,6,5,"Tuesday",30,0,1.3,0.2,305,13.7,78,1004,0,0,-0.0306122448979592,0.704081632653061,0,1,0
7,39.4711940985,-0.3740990932,20,1399348800,2014,5,6,6,"Tuesday",31,0,3.7,1.4,318,13,79,1005,0,0,0.714285714285714,1.41836734693878,1,2,1
7,39.4711940985,-0.3740990932,20,1399352400,2014,5,6,7,"Tuesday",32,0,3.7,1.6,322,13.1,74,1005,0,0,1.28282828282828,1.97979797979798,2,3,3
7,39.4711940985,-0.3740990932,20,1399356000,2014,5,6,8,"Tuesday",33,0,2.1,0.6,322,14.7,68,1006,0,0,7.16326530612245,7.87878787878788,5.75,6.75,6
7,39.4711940985,-0.3740990932,20,1399359600,2014,5,6,9,"Tuesday",34,0,1.3,0.1,278,16.8,66,1006,0,1,11.4183673469388,12.8989898989899,13.75,15.75,20
7,39.4711940985,-0.3740990932,20,1399363200,2014,5,6,10,"Tuesday",35,0,1.5,0.4,140,19,61,1006,0,3,11.7878787878788,13.7676767676768,15.5,18.5,20
7,39.4711940985,-0.3740990932,20,1399366800,2014,5,6,11,"Tuesday",36,0,5.1,2.4,135,19.2,61,1006,0,6,6.33333333333333,14.2121212121212,12.25,19,19
7,39.4711940985,-0.3740990932,20,1399370400,2014,5,6,12,"Tuesday",37,0,7.3,4.2,120,19.1,63,1006,0,20,1.58585858585859,14.4848484848485,1,16.75,20
7,39.4711940985,-0.3740990932,20,1399374000,2014,5,6,13,"Tuesday",38,0,7.2,3.3,136,19.7,62,1006,0,20,0.161616161616162,13.9292929292929,-1.75,16.75,19
7,39.4711940985,-0.3740990932,20,1399377600,2014,5,6,14,"Tuesday",39,0,8.7,4,139,19.7,64,1005,0,19,-7.04040404040404,7.17171717171717,-9,10,10
7,39.4711940985,-0.3740990932,20,1399381200,2014,5,6,15,"Tuesday",40,0,9.3,4.4,127,19.6,67,1005,0,20,-12.1020408163265,2.42857142857143,-12,4.75,1
7,39.4711940985,-0.3740990932,20,1399384800,2014,5,6,16,"Tuesday",41,0,8.9,4.5,128,19.6,68,1004,0,19,-8.94897959183673,5.02040816326531,-8,8.75,7
7,39.4711940985,-0.3740990932,20,1399388400,2014,5,6,17,"Tuesday",42,0,8.3,3.5,149,19.6,70,1004,0,10,-1.68367346938776,5.46938775510204,0,10,6
7,39.4711940985,-0.3740990932,20,1399392000,2014,5,6,18,"Tuesday",43,0,7.4,1.9,124,18.9,74,1004,0,1,2,4.42857142857143,1.75,6.5,5
7,39.4711940985,-0.3740990932,20,1399395600,2014,5,6,19,"Tuesday",44,0,10.9,3.9,73,17,80,1004,0,7,-1.47959183673469,3.54081632653061,-6.25,2.5,0
7,39.4711940985,-0.3740990932,20,1399399200,2014,5,6,20,"Tuesday",45,0,10.5,4.3,53,16.4,82,1005,0,6,-3.66326530612245,1.80612244897959,-9.5,0.5,0
7,39.4711940985,-0.3740990932,20,1399402800,2014,5,6,21,"Tuesday",46,0,7.8,2.8,52,16.3,81,1005,0,5,-3.5360824742268,0.876288659793814,-6,0.5,0
7,39.4711940985,-0.3740990932,20,1399406400,2014,5,6,22,"Tuesday",47,0,5.8,1.8,87,16.2,81,1006,0,0,-2.75510204081633,0.785714285714286,-2.25,0.25,0
7,39.4711940985,-0.3740990932,20,1399410000,2014,5,6,23,"Tuesday",48,0,4.9,2.2,44,16.1,81,1006,0,0,-1.07216494845361,0.742268041237113,-0.25,0.25,0
7,39.4711940985,-0.3740990932,20,1399413600,2014,5,7,0,"Wednesday",49,0,2.5,1.1,41,16.4,79,1006,0,0,-0.357894736842105,0.46875,-0.25,0.25,0
7,39.4711940985,-0.3740990932,20,1399417200,2014,5,7,1,"Wednesday",50,0,1.2,0.6,32,16.4,79,1006,0,0,-0.377551020408163,0.474747474747475,0,0.25,0
7,39.4711940985,-0.3740990932,20,1399420800,2014,5,7,2,"Wednesday",51,0,0.8,0.4,77,16.2,80,1005,0,0,-0.391752577319588,0.404040404040404,0,0.25,0
7,39.4711940985,-0.3740990932,20,1399424400,2014,5,7,3,"Wednesday",52,0,0.7,0.3,13,15.8,81,1005,0,0,-0.166666666666667,0.373737373737374,0,0.25,0
7,39.4711940985,-0.3740990932,20,1399428000,2014,5,7,4,"Wednesday",53,0,0.5,0.2,5,15.4,82,1004,0,0,-0.0707070707070707,0.404040404040404,0,0.25,0
7,39.4711940985,-0.3740990932,20,1399431600,2014,5,7,5,"Wednesday",54,0,0.6,0.1,324,14.7,83,1004,0,0,0.0102040816326531,0.418367346938776,0,0.25,0
