"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","bikes"
8,39.4700600958,-0.3705240819,20,1398934800,2014,5,1,11,"Thursday",84,1,4.3,1.3,146,24,34,1003,0,0,5.38144329896907,15.0618556701031,2.5,13.75,4
8,39.4700600958,-0.3705240819,20,1398938400,2014,5,1,12,"Thursday",85,1,7,2.7,129,23.4,36,1003,0,3,1.79381443298969,15.4897959183673,-2.5,14.25,3
8,39.4700600958,-0.3705240819,20,1398942000,2014,5,1,13,"Thursday",86,1,7.3,2.5,147,23.5,39,1003,0,7,0.597938144329897,15.3673469387755,-3,15,5
8,39.4700600958,-0.3705240819,20,1398945600,2014,5,1,14,"Thursday",87,1,9,4.6,130,23,41,1003,0,4,-7.22680412371134,7.77551020408163,-9,4.75,3
8,39.4700600958,-0.3705240819,20,1398949200,2014,5,1,15,"Thursday",88,1,12.7,8.1,135,22.1,43,1002,0,3,-10.8775510204082,4.61224489795918,-11.75,2.5,2
8,39.4700600958,-0.3705240819,20,1398952800,2014,5,1,16,"Thursday",89,1,13.7,8.9,135,21.5,46,1001,0,5,-7.31632653061224,8.05102040816327,-10.5,4.5,1
8,39.4700600958,-0.3705240819,20,1398956400,2014,5,1,17,"Thursday",90,1,9.9,4.7,138,22.2,45,1001,0,3,2.24489795918367,10.0204081632653,0.75,5.5,1
8,39.4700600958,-0.3705240819,20,1398960000,2014,5,1,18,"Thursday",91,1,7.8,1.9,117,22.4,48,1001,0,2,6.30612244897959,10.9183673469388,3.5,6,1
8,39.4700600958,-0.3705240819,20,1398963600,2014,5,1,19,"Thursday",92,1,8.9,3.1,69,20.7,54,1001,0,1,0.908163265306122,8.95918367346939,3.5,8,6
8,39.4700600958,-0.3705240819,20,1398967200,2014,5,1,20,"Thursday",93,1,10.6,4.7,44,19.8,59,1001,0,1,-4.81632653061224,5.20408163265306,2.25,7.75,7
8,39.4700600958,-0.3705240819,20,1398970800,2014,5,1,21,"Thursday",94,1,9.9,4.6,46,19.3,60,1002,0,1,-9.05102040816327,1.86734693877551,-3.75,2.25,6
8,39.4700600958,-0.3705240819,20,1398974400,2014,5,1,22,"Thursday",95,1,9.7,5.4,31,19.2,58,1002,0,6,-7.74489795918367,1.21428571428571,-7,1,9
8,39.4700600958,-0.3705240819,20,1398978000,2014,5,1,23,"Thursday",96,1,8.4,4.4,31,19.2,54,1002,0,7,-4.1734693877551,1.03061224489796,-7.5,0.25,9
8,39.4700600958,-0.3705240819,20,1398981600,2014,5,2,0,"Friday",97,0,6.3,2.8,43,19.1,52,1003,0,6,-1.07142857142857,0.787878787878788,-2.25,0,3
8,39.4700600958,-0.3705240819,20,1398985200,2014,5,2,1,"Friday",98,0,3.7,1.3,319,19,49,1002,0,9,-0.602040816326531,0.606060606060606,-1,0,0
8,39.4700600958,-0.3705240819,20,1398988800,2014,5,2,2,"Friday",99,0,3.1,1,321,18.6,50,1002,0,9,-0.5,0.525252525252525,-0.25,0,0
8,39.4700600958,-0.3705240819,20,1398992400,2014,5,2,3,"Friday",100,0,2.4,0.3,273,17.7,53,1002,0,3,-0.202020202020202,0.585858585858586,0,0,0
8,39.4700600958,-0.3705240819,20,1398996000,2014,5,2,4,"Friday",101,0,2.3,0.6,288,17.3,54,1001,0,0,0.0303030303030303,0.636363636363636,0,0,1
8,39.4700600958,-0.3705240819,20,1398999600,2014,5,2,5,"Friday",102,0,2,0.9,6,17.2,55,1001,0,0,0.479591836734694,1.01020408163265,0,0,1
8,39.4700600958,-0.3705240819,20,1399003200,2014,5,2,6,"Friday",103,0,0.6,0.4,94,17.4,55,1002,0,0,0.683673469387755,1.27551020408163,0.5,0.5,4
8,39.4700600958,-0.3705240819,20,1399006800,2014,5,2,7,"Friday",104,0,2,0.3,234,16.9,57,1003,0,1,2.89795918367347,3.54081632653061,2.25,2.25,8
8,39.4700600958,-0.3705240819,20,1399010400,2014,5,2,8,"Friday",105,0,3.1,0.9,301,17.1,57,1003,0,1,8.69072164948454,9.6734693877551,8.5,8.5,11
8,39.4700600958,-0.3705240819,20,1399014000,2014,5,2,9,"Friday",106,0,3.7,0.6,301,18.5,51,1003,0,4,11.8453608247423,13.1530612244898,13.5,14,20
8,39.4700600958,-0.3705240819,20,1399017600,2014,5,2,10,"Friday",107,0,6.7,2.2,315,19.5,46,1003,0,8,11.3469387755102,14.9292929292929,9,11.25,20
8,39.4700600958,-0.3705240819,20,1399021200,2014,5,2,11,"Friday",108,0,10.2,3.2,234,21,31,1003,0,11,6.47959183673469,16.1010101010101,2.25,10.75,20
8,39.4700600958,-0.3705240819,20,1399024800,2014,5,2,12,"Friday",109,0,11.2,3.6,297,23,26,1003,0,20,3.78571428571429,16.969696969697,-1.25,12.75,19
8,39.4700600958,-0.3705240819,20,1399028400,2014,5,2,13,"Friday",110,0,7.3,2.3,15,23.6,28,1002,0,20,1.17171717171717,16.1010101010101,-0.5,10.75,19
8,39.4700600958,-0.3705240819,20,1399032000,2014,5,2,14,"Friday",111,0,7,1.5,122,23.9,29,1002,0,20,-6.38383838383838,9.71717171717172,-5.5,5.25,17
8,39.4700600958,-0.3705240819,20,1399035600,2014,5,2,15,"Friday",112,0,7.9,2.8,135,23.1,31,1001,0,19,-11.7373737373737,5.23232323232323,-8.25,4.5,17
8,39.4700600958,-0.3705240819,20,1399039200,2014,5,2,16,"Friday",113,0,10.9,5.6,132,21.2,35,1001,0,19,-9.8989898989899,6.2020202020202,-2.25,8.5,17
8,39.4700600958,-0.3705240819,20,1399042800,2014,5,2,17,"Friday",114,0,11.7,7.9,139,20.7,35,1001,0,17,-1.98989898989899,7.72727272727273,1.75,7,19
8,39.4700600958,-0.3705240819,20,1399046400,2014,5,2,18,"Friday",115,0,10.1,5.2,143,20.4,44,1001,0,17,3.64646464646465,8.87878787878788,5,9.5,19
8,39.4700600958,-0.3705240819,20,1399050000,2014,5,2,19,"Friday",116,0,9.9,6,146,19.6,49,1002,0,17,2.80808080808081,9.01010101010101,0.5,9,19
8,39.4700600958,-0.3705240819,20,1399053600,2014,5,2,20,"Friday",117,0,7.8,3.8,154,18.7,53,1002,0,19,-0.767676767676768,6.95959595959596,-1.25,5.75,20
8,39.4700600958,-0.3705240819,20,1399057200,2014,5,2,21,"Friday",118,0,4,1.2,174,18.3,52,1003,0,19,-5.29292929292929,3.58585858585859,-6.25,3.25,15
8,39.4700600958,-0.3705240819,20,1399060800,2014,5,2,22,"Friday",119,0,6.1,2.3,256,19,41,1004,0,19,-6.06060606060606,2.94949494949495,-6.25,2.75,15
8,39.4700600958,-0.3705240819,20,1399064400,2014,5,2,23,"Friday",120,0,10.2,3.8,246,19.3,36,1004,0,20,-4.49494949494949,2.46464646464646,-3.75,2,14
8,39.4700600958,-0.3705240819,20,1399068000,2014,5,3,0,"Saturday",121,0,19.1,8.2,235,18.5,33,1004,0,15,-1.68686868686869,1.8989898989899,-2.5,0.75,15
8,39.4700600958,-0.3705240819,20,1399071600,2014,5,3,1,"Saturday",122,0,13.9,5.2,254,17.5,35,1004,0,15,-1.48484848484848,1.45,-2.75,0,16
8,39.4700600958,-0.3705240819,20,1399075200,2014,5,3,2,"Saturday",123,0,8,2.6,278,16.6,37,1004,0,14,-1.3030303030303,1.16161616161616,-2,0,17
8,39.4700600958,-0.3705240819,20,1399078800,2014,5,3,3,"Saturday",124,0,7,3.5,321,16,39,1004,0,15,-0.747474747474748,1.15151515151515,-0.5,0.25,18
8,39.4700600958,-0.3705240819,20,1399082400,2014,5,3,4,"Saturday",125,0,7.5,3.8,322,15.6,40,1003,0,16,-0.434343434343434,1.03030303030303,0.25,0.25,19
8,39.4700600958,-0.3705240819,20,1399086000,2014,5,3,5,"Saturday",126,0,8.3,4,318,15.4,40,1003,0,17,-0.11340206185567,1.05154639175258,0.5,0.5,19
8,39.4700600958,-0.3705240819,20,1399089600,2014,5,3,6,"Saturday",127,0,5.6,2.2,310,14.5,43,1004,0,18,0.222222222222222,1.37373737373737,0.75,1,20
8,39.4700600958,-0.3705240819,20,1399093200,2014,5,3,7,"Saturday",128,0,6.5,2.2,309,14.2,44,1004,0,19,0.848484848484849,1.87878787878788,1.25,1.5,20
8,39.4700600958,-0.3705240819,20,1399096800,2014,5,3,8,"Saturday",129,0,8.2,3.5,314,15,42,1004,0,19,1.51546391752577,2.54545454545455,1.75,2.25,20
8,39.4700600958,-0.3705240819,20,1399100400,2014,5,3,9,"Saturday",130,0,5,1.5,323,17,37,1004,0,20,2.6969696969697,4.07070707070707,3.25,4.25,20
8,39.4700600958,-0.3705240819,20,1399104000,2014,5,3,10,"Saturday",131,0,1.6,0.3,45,19.8,30,1004,0,20,5.19191919191919,7.07070707070707,6.25,7.75,20
8,39.4700600958,-0.3705240819,20,1399107600,2014,5,3,11,"Saturday",132,0,4.5,1.3,149,20.6,29,1004,0,20,6.61616161616162,9.16161616161616,6,8.25,20
8,39.4700600958,-0.3705240819,20,1399111200,2014,5,3,12,"Saturday",133,0,5.4,1.8,180,21.2,28,1004,0,20,8.35353535353535,12.4242424242424,8.5,12.75,17
8,39.4700600958,-0.3705240819,20,1399114800,2014,5,3,13,"Saturday",134,0,7.3,3.5,139,21.5,28,1003,0,20,6.32323232323232,13.3939393939394,6.75,14.5,20
8,39.4700600958,-0.3705240819,20,1399118400,2014,5,3,14,"Saturday",135,0,9,4,129,21.9,27,1002,0,20,2.13131313131313,11.2929292929293,6,14.25,20
8,39.4700600958,-0.3705240819,20,1399122000,2014,5,3,15,"Saturday",136,0,9.6,4.9,121,21.9,27,1002,0,17,-3.4040404040404,9.02020202020202,-0.5,12.25,19
8,39.4700600958,-0.3705240819,20,1399125600,2014,5,3,16,"Saturday",137,0,12.8,8.6,134,20.4,38,1001,0,20,-3.36363636363636,10.030303030303,0,14.5,20
8,39.4700600958,-0.3705240819,20,1399129200,2014,5,3,17,"Saturday",138,0,11.3,7.1,142,20,39,1000,0,20,0.909090909090909,12.2020202020202,2.75,17,18
8,39.4700600958,-0.3705240819,20,1399132800,2014,5,3,18,"Saturday",139,0,11.9,7.5,130,19.7,40,1000,0,19,5.27272727272727,14.2929292929293,7,19.25,20
8,39.4700600958,-0.3705240819,20,1399136400,2014,5,3,19,"Saturday",140,0,6.7,3.3,145,20,41,1000,0,20,4.54545454545455,14.5757575757576,0.5,15,20
8,39.4700600958,-0.3705240819,20,1399140000,2014,5,3,20,"Saturday",141,0,2.1,0.6,146,20.1,40,1001,0,18,0.333333333333333,12.5353535353535,-5.75,11.25,19
8,39.4700600958,-0.3705240819,20,1399143600,2014,5,3,21,"Saturday",142,0,0.9,0.4,115,19.3,44,1001,0,20,-6.05102040816327,8.21428571428571,-10.75,8.5,17
8,39.4700600958,-0.3705240819,20,1399147200,2014,5,3,22,"Saturday",143,0,0.6,0.4,33,18.8,46,1002,0,20,-7.8469387755102,6.69387755102041,-10,5,15
8,39.4700600958,-0.3705240819,20,1399150800,2014,5,3,23,"Saturday",144,0,0.9,0.2,325,18.3,52,1002,0,19,-6.21212121212121,6.32323232323232,-7,4.25,18
8,39.4700600958,-0.3705240819,20,1399154400,2014,5,4,0,"Sunday",145,0,1.4,0.4,344,17.4,61,1002,0,17,-2.5,5.67676767676768,-4,4.5,15
8,39.4700600958,-0.3705240819,20,1399158000,2014,5,4,1,"Sunday",146,0,4.2,1.5,322,17.3,54,1002,0,15,-1.85714285714286,4.78787878787879,-0.75,4.25,14
8,39.4700600958,-0.3705240819,20,1399161600,2014,5,4,2,"Sunday",147,0,4.2,1.9,315,16.6,43,1002,0,18,-2.36082474226804,3.96907216494845,0,4.25,13
8,39.4700600958,-0.3705240819,20,1399165200,2014,5,4,3,"Sunday",148,0,3.9,1.4,316,16.2,40,1002,0,15,-2.07070707070707,3.63636363636364,-1,3.5,13
8,39.4700600958,-0.3705240819,20,1399168800,2014,5,4,4,"Sunday",149,0,4.7,1.7,302,15.3,42,1002,0,14,-1.64646464646465,3.11111111111111,-2,2.25,13
8,39.4700600958,-0.3705240819,20,1399172400,2014,5,4,5,"Sunday",150,0,6.1,2.8,315,15.1,40,1002,0,13,-1.36458333333333,2.68367346938776,-1.75,2.5,12
8,39.4700600958,-0.3705240819,20,1399176000,2014,5,4,6,"Sunday",151,0,4.1,1.6,319,14.7,36,1002,0,13,-1.36734693877551,2.29591836734694,-1.75,1.75,12
8,39.4700600958,-0.3705240819,20,1399179600,2014,5,4,7,"Sunday",152,0,3.5,0.8,310,14.6,37,1003,0,13,-0.622448979591837,2.51020408163265,0.5,2.75,13
8,39.4700600958,-0.3705240819,20,1399183200,2014,5,4,8,"Sunday",153,0,4.2,1.3,322,15.2,34,1003,0,12,-0.134020618556701,2.54081632653061,0.25,2.75,14
8,39.4700600958,-0.3705240819,20,1399186800,2014,5,4,9,"Sunday",154,0,1.8,0.4,354,17.4,31,1003,0,12,1.06122448979592,3.35714285714286,1.5,3.25,15
8,39.4700600958,-0.3705240819,20,1399190400,2014,5,4,10,"Sunday",155,0,3.2,0.7,101,19.5,40,1003,0,13,1.09183673469388,3.60204081632653,0.75,3.5,16
8,39.4700600958,-0.3705240819,20,1399194000,2014,5,4,11,"Sunday",156,0,6,2.1,129,19.1,52,1003,0,14,1.70408163265306,4.24489795918367,0.25,3,16
8,39.4700600958,-0.3705240819,20,1399197600,2014,5,4,12,"Sunday",157,0,8.5,3.7,139,19.4,56,1003,0,15,2.22448979591837,5.58163265306122,0.75,4,20
8,39.4700600958,-0.3705240819,20,1399201200,2014,5,4,13,"Sunday",158,0,12.1,8,137,18.3,62,1003,0,16,3.35714285714286,6.96969696969697,-0.25,3.25,19
8,39.4700600958,-0.3705240819,20,1399204800,2014,5,4,14,"Sunday",159,0,13.2,6.3,130,18.5,52,1002,0,16,2.21428571428571,6.45918367346939,0.5,3.5,20
8,39.4700600958,-0.3705240819,20,1399208400,2014,5,4,15,"Sunday",160,0,13.5,7.1,126,18.4,49,1002,0,20,0.0204081632653061,5.60204081632653,-0.5,3.5,16
8,39.4700600958,-0.3705240819,20,1399212000,2014,5,4,16,"Sunday",161,0,10.3,5,125,19,48,1001,0,19,-1.06122448979592,5.89795918367347,1,4.25,13
8,39.4700600958,-0.3705240819,20,1399215600,2014,5,4,17,"Sunday",162,0,8.5,3.1,127,19,62,1001,0,20,0.153061224489796,6.61224489795918,1.75,5.25,14
8,39.4700600958,-0.3705240819,20,1399219200,2014,5,4,18,"Sunday",163,0,6,1.4,161,19.3,65,1001,0,16,2.19387755102041,7.79591836734694,3.25,6.75,15
8,39.4700600958,-0.3705240819,20,1399222800,2014,5,4,19,"Sunday",164,0,5.3,1.1,143,18.4,70,1001,0,13,3.19387755102041,9.09183673469388,4.25,8.5,11
8,39.4700600958,-0.3705240819,20,1399226400,2014,5,4,20,"Sunday",165,0,6.2,1.7,82,16.6,78,1002,0,14,1.87755102040816,8.48979591836735,3,8.25,8
8,39.4700600958,-0.3705240819,20,1399230000,2014,5,4,21,"Sunday",166,0,5.9,1.6,79,16,80,1002,0,15,-1.94897959183673,5.8469387755102,-1.5,5.25,4
8,39.4700600958,-0.3705240819,20,1399233600,2014,5,4,22,"Sunday",167,0,6.4,2.9,40,15.8,81,1003,0,11,-4.62244897959184,4.46938775510204,-4.5,4,8
8,39.4700600958,-0.3705240819,20,1399237200,2014,5,4,23,"Sunday",168,0,6.5,3.3,35,15.1,82,1003,0,8,-5.45918367346939,3.03061224489796,-6.75,1.5,10
8,39.4700600958,-0.3705240819,20,1399240800,2014,5,5,0,"Monday",1,0,5,2.4,30,15.1,82,1003,0,4,-3.26530612244898,2.58163265306122,-3.5,1.75,10
8,39.4700600958,-0.3705240819,20,1399244400,2014,5,5,1,"Monday",2,0,4.3,1.3,32,15.2,81,1003,0,8,-2.20408163265306,2.26530612244898,-2.25,1.75,9
8,39.4700600958,-0.3705240819,20,1399248000,2014,5,5,2,"Monday",3,0,2.7,0.7,18,15.2,79,1003,0,10,-1.05102040816327,1.97959183673469,-1,0.5,9
8,39.4700600958,-0.3705240819,20,1399251600,2014,5,5,3,"Monday",4,0,2.7,0.6,336,15.4,77,1003,0,10,-0.612244897959184,1.96938775510204,-1,0.75,9
8,39.4700600958,-0.3705240819,20,1399255200,2014,5,5,4,"Monday",5,0,2.2,0.4,321,14.7,77,1003,0,9,-0.204081632653061,2.06122448979592,-1,0.75,9
8,39.4700600958,-0.3705240819,20,1399258800,2014,5,5,5,"Monday",6,0,3.5,1.7,324,13.8,79,1003,0,9,0.744897959183674,2.72448979591837,0,0.5,9
8,39.4700600958,-0.3705240819,20,1399262400,2014,5,5,6,"Monday",7,0,3.4,1.7,328,13.2,80,1004,0,9,1.18367346938776,3.1530612244898,0.25,1,12
8,39.4700600958,-0.3705240819,20,1399266000,2014,5,5,7,"Monday",8,0,2.8,1,317,13.3,79,1004,0,9,3.83673469387755,5.89795918367347,3.25,4,16
8,39.4700600958,-0.3705240819,20,1399269600,2014,5,5,8,"Monday",9,0,4.1,1.5,321,13.8,76,1004,0,9,8.62244897959184,11.3469387755102,9,9.5,15
8,39.4700600958,-0.3705240819,20,1399273200,2014,5,5,9,"Monday",10,0,3.2,0.8,326,16.6,70,1004,0,12,11.5510204081633,14.7040816326531,12,13,20
8,39.4700600958,-0.3705240819,20,1399276800,2014,5,5,10,"Monday",11,0,1.8,0.3,222,19.2,60,1004,0,16,10.1428571428571,16.0408163265306,9,13,19
8,39.4700600958,-0.3705240819,20,1399280400,2014,5,5,11,"Monday",12,0,4.3,1.3,128,20.2,57,1004,0,15,4.5,15.8469387755102,1,10.5,11
8,39.4700600958,-0.3705240819,20,1399284000,2014,5,5,12,"Monday",13,0,7.3,3.3,142,20.3,56,1004,0,20,1.78571428571429,16.5050505050505,0,13,14
8,39.4700600958,-0.3705240819,20,1399287600,2014,5,5,13,"Monday",14,0,10.8,6.4,127,19.6,59,1004,0,19,-0.36734693877551,15.6969696969697,-2,11,12
8,39.4700600958,-0.3705240819,20,1399291200,2014,5,5,14,"Monday",15,0,13.7,8.8,133,18.9,64,1004,0,11,-6.88775510204082,9.05050505050505,-2.5,8,9
8,39.4700600958,-0.3705240819,20,1399294800,2014,5,5,15,"Monday",16,0,14.2,8.1,127,19.1,63,1003,0,14,-11.7575757575758,4.74747474747475,-6.5,6.5,3
8,39.4700600958,-0.3705240819,20,1399298400,2014,5,5,16,"Monday",17,0,13.9,6.9,134,19.2,67,1003,0,12,-7.95959595959596,7.73737373737374,0.5,11.5,5
8,39.4700600958,-0.3705240819,20,1399302000,2014,5,5,17,"Monday",18,0,13.3,8.2,136,18.7,66,1003,0,9,1.21212121212121,10.2626262626263,3.5,11.5,9
8,39.4700600958,-0.3705240819,20,1399305600,2014,5,5,18,"Monday",19,0,9.9,4.4,135,18.6,66,1003,0,3,5.98989898989899,10.7373737373737,4,10.5,7
8,39.4700600958,-0.3705240819,20,1399309200,2014,5,5,19,"Monday",20,0,8.1,3,140,18,71,1003,0,5,0.95959595959596,8.6969696969697,-3,8.5,4
8,39.4700600958,-0.3705240819,20,1399312800,2014,5,5,20,"Monday",21,0,5.5,1.2,167,17.2,75,1004,0,9,-5.47474747474747,4.78787878787879,-3.5,8,0
8,39.4700600958,-0.3705240819,20,1399316400,2014,5,5,21,"Monday",22,0,5.1,1.2,133,16.7,76,1004,0,7,-8.6969696969697,2.04040404040404,-6.5,4,0
8,39.4700600958,-0.3705240819,20,1399320000,2014,5,5,22,"Monday",23,0,4.6,1,96,16.4,77,1005,0,4,-7.24242424242424,1.45454545454545,-4.75,3.75,1
8,39.4700600958,-0.3705240819,20,1399323600,2014,5,5,23,"Monday",24,0,3.9,1.2,68,16.2,77,1005,0,0,-3.42424242424242,1.36363636363636,-4.5,3.5,0
8,39.4700600958,-0.3705240819,20,1399327200,2014,5,6,0,"Tuesday",25,0,1.7,0.3,2,15.9,78,1005,0,0,-0.877551020408163,1.16326530612245,-0.75,3.25,1
8,39.4700600958,-0.3705240819,20,1399330800,2014,5,6,1,"Tuesday",26,0,2.5,0.6,358,15.7,77,1005,0,1,-0.639175257731959,0.845360824742268,-1.5,2.25,1
8,39.4700600958,-0.3705240819,20,1399334400,2014,5,6,2,"Tuesday",27,0,2.1,0.5,337,15.7,76,1005,0,0,-0.744897959183674,0.63265306122449,-1.25,2.25,0
8,39.4700600958,-0.3705240819,20,1399338000,2014,5,6,3,"Tuesday",28,0,1.4,0.1,329,15.2,74,1005,0,1,-0.612244897959184,0.545454545454545,-1,2.25,0
8,39.4700600958,-0.3705240819,20,1399341600,2014,5,6,4,"Tuesday",29,0,2.2,0.6,314,14.7,72,1005,0,1,-0.164948453608247,0.666666666666667,-0.25,2,0
8,39.4700600958,-0.3705240819,20,1399345200,2014,5,6,5,"Tuesday",30,0,1.3,0.2,305,13.7,78,1004,0,0,0.591836734693878,1.22448979591837,-0.25,2,0
8,39.4700600958,-0.3705240819,20,1399348800,2014,5,6,6,"Tuesday",31,0,3.7,1.4,318,13,79,1005,0,0,1.22448979591837,1.77551020408163,0.75,3,1
8,39.4700600958,-0.3705240819,20,1399352400,2014,5,6,7,"Tuesday",32,0,3.7,1.6,322,13.1,74,1005,0,0,3.50505050505051,4.17171717171717,5.5,7.5,8
8,39.4700600958,-0.3705240819,20,1399356000,2014,5,6,8,"Tuesday",33,0,2.1,0.6,322,14.7,68,1006,0,0,8.70408163265306,9.98989898989899,11.5,13.5,14
8,39.4700600958,-0.3705240819,20,1399359600,2014,5,6,9,"Tuesday",34,0,1.3,0.1,278,16.8,66,1006,0,1,11.9285714285714,13.7676767676768,16,19,20
8,39.4700600958,-0.3705240819,20,1399363200,2014,5,6,10,"Tuesday",35,0,1.5,0.4,140,19,61,1006,0,8,11.1010101010101,15.2727272727273,8.25,15.75,20
8,39.4700600958,-0.3705240819,20,1399366800,2014,5,6,11,"Tuesday",36,0,5.1,2.4,135,19.2,61,1006,0,14,4.44444444444444,14.4343434343434,-4.75,8.75,14
8,39.4700600958,-0.3705240819,20,1399370400,2014,5,6,12,"Tuesday",37,0,7.3,4.2,120,19.1,63,1006,0,20,1.11111111111111,14.8787878787879,-7.5,11.5,14
8,39.4700600958,-0.3705240819,20,1399374000,2014,5,6,13,"Tuesday",38,0,7.2,3.3,136,19.7,62,1006,0,20,-0.535353535353535,14.7373737373737,-3.5,12.25,16
8,39.4700600958,-0.3705240819,20,1399377600,2014,5,6,14,"Tuesday",39,0,8.7,4,139,19.7,64,1005,0,14,-7.62626262626263,6.80808080808081,-2.75,6,7
8,39.4700600958,-0.3705240819,20,1399381200,2014,5,6,15,"Tuesday",40,0,9.3,4.4,127,19.6,67,1005,0,14,-11.2755102040816,3.72448979591837,-6.25,5.25,3
8,39.4700600958,-0.3705240819,20,1399384800,2014,5,6,16,"Tuesday",41,0,8.9,4.5,128,19.6,68,1004,0,16,-7.55102040816327,7.31632653061224,-2,10.25,13
8,39.4700600958,-0.3705240819,20,1399388400,2014,5,6,17,"Tuesday",42,0,8.3,3.5,149,19.6,70,1004,0,7,2.11224489795918,8.96938775510204,6.75,12.75,16
8,39.4700600958,-0.3705240819,20,1399392000,2014,5,6,18,"Tuesday",43,0,7.4,1.9,124,18.9,74,1004,0,3,5.12244897959184,8.8469387755102,6.5,11.75,18
8,39.4700600958,-0.3705240819,20,1399395600,2014,5,6,19,"Tuesday",44,0,10.9,3.9,73,17,80,1004,0,13,-0.275510204081633,7.04081632653061,-2.25,8,12
8,39.4700600958,-0.3705240819,20,1399399200,2014,5,6,20,"Tuesday",45,0,10.5,4.3,53,16.4,82,1005,0,16,-5.70408163265306,3.26530612244898,-6.75,6,11
8,39.4700600958,-0.3705240819,20,1399402800,2014,5,6,21,"Tuesday",46,0,7.8,2.8,52,16.3,81,1005,0,18,-7.39175257731959,1.44329896907216,-11.25,0.5,0
8,39.4700600958,-0.3705240819,20,1399406400,2014,5,6,22,"Tuesday",47,0,5.8,1.8,87,16.2,81,1006,0,12,-5.70408163265306,1.33673469387755,-7,1,0
8,39.4700600958,-0.3705240819,20,1399410000,2014,5,6,23,"Tuesday",48,0,4.9,2.2,44,16.1,81,1006,0,11,-2.06185567010309,1.22680412371134,-5.75,0.25,0
8,39.4700600958,-0.3705240819,20,1399413600,2014,5,7,0,"Wednesday",49,0,2.5,1.1,41,16.4,79,1006,0,0,-0.694736842105263,0.770833333333333,-0.25,0.25,0
8,39.4700600958,-0.3705240819,20,1399417200,2014,5,7,1,"Wednesday",50,0,1.2,0.6,32,16.4,79,1006,0,0,-0.479591836734694,0.848484848484849,-1,0,0
8,39.4700600958,-0.3705240819,20,1399420800,2014,5,7,2,"Wednesday",51,0,0.8,0.4,77,16.2,80,1005,0,0,-0.608247422680412,0.606060606060606,-0.25,0,0
8,39.4700600958,-0.3705240819,20,1399424400,2014,5,7,3,"Wednesday",52,0,0.7,0.3,13,15.8,81,1005,0,0,-0.3125,0.525252525252525,-0.25,0,0
8,39.4700600958,-0.3705240819,20,1399428000,2014,5,7,4,"Wednesday",53,0,0.5,0.2,5,15.4,82,1004,0,0,-0.191919191919192,0.656565656565657,0,0,0
8,39.4700600958,-0.3705240819,20,1399431600,2014,5,7,5,"Wednesday",54,0,0.6,0.1,324,14.7,83,1004,0,0,0.693877551020408,1.30612244897959,0,0,0
